Ticket_ID,Student_ID,Category,Complaint_Text,Priority,Status,Date_Submitted,Unnamed: 0.1,Unnamed: 0
TCKT0271,S10271,Student Affairs,Cafeteria menu lacks options for dietary restrictions.,Medium,Resolved,2025-06-29,1931.0,
TCKT0272,S10272,Academic Support and Resources,Lab computers outdated. software crashes frequently.,Low,Open,2025-06-30,1932.0,
TCKT0273,S10273,Financial Support,Tuition installment not applied correctly. portal shows wrong amount.,Medium,In Progress,2025-07-01,1933.0,
TCKT0274,S10274,IT,Email attachments blocked. students cannot submit assignments.,High,Open,2025-07-02,1934.0,
TCKT0275,S10275,Student Affairs,Dorm common area lights flicker constantly. unsafe environment.,Low,Closed,2025-07-03,1935.0,
TCKT0276,S10276,Academic Support and Resources,Blackboard logs out mid-quiz. progress erased.,Medium,In Progress,2025-07-04,1936.0,
TCKT0277,S10277,Financial Support,Late fee applied despite timely payment. need correction.,High,Open,2025-07-05,1937.0,
TCKT0278,S10278,IT,Projector fails intermittently in Lecture Hall B. class disrupted.,Low,Resolved,2025-07-06,1938.0,
TCKT0279,S10279,Student Affairs,Elevators out of service. students stranded.,Medium,In Progress,2025-07-07,1939.0,
TCKT0280,S10280,Academic Support and Resources,Library portal crashes when filtering search results.,High,Open,2025-07-08,1940.0,
TCKT0281,S10281,Financial Support,Tuition receipt shows wrong student ID. urgent fix needed.,Low,Closed,2025-07-09,1941.0,
TCKT0282,S10282,IT,VPN disconnects frequently. assignments cannot be submitted.,Medium,In Progress,2025-07-10,1942.0,
TCKT0283,S10283,Student Affairs,Laundry service repeatedly fails. coins lost.,High,Open,2025-07-11,1943.0,
TCKT0284,S10284,Academic Support and Resources,Tutoring canceled last minute. no replacement provided.,Medium,Resolved,2025-07-12,1944.0,
TCKT0285,S10285,Financial Support,Housing payment not reflected. multiple inquiries ignored.,Low,In Progress,2025-07-13,1945.0,
TCKT0286,S10286,IT,Zoom call lags badly. class participation impossible.,High,Open,2025-07-14,1946.0,
TCKT0287,S10287,Student Affairs,Dorm water dispenser not cleaned. students complaining.,Medium,Resolved,2025-07-15,1947.0,
TCKT0288,S10288,Academic Support and Resources,Lab computers fail to run simulations. progress lost.,Low,Open,2025-07-16,1948.0,
TCKT0289,S10289,Financial Support,Stipend delayed. rent and bills affected.,Medium,In Progress,2025-07-17,1949.0,
TCKT0290,S10290,IT,Printer jam in library. cannot complete printing tasks.,High,Open,2025-07-18,1950.0,
TCKT0291,S10291,Student Affairs,Cafeteria food quality poor. complaints ignored.,Low,Closed,2025-07-19,1951.0,
TCKT0292,S10292,Academic Support and Resources,Cannot access e-books. system error persists.,Medium,In Progress,2025-07-20,1952.0,
TCKT0293,S10293,Financial Support,Tuition fee not updated after payment. portal inaccurate.,High,Open,2025-07-21,1953.0,
TCKT0294,S10294,IT,Portal returns error 502 when submitting assignments.,Low,Resolved,2025-07-22,1954.0,
TCKT0295,S10295,Student Affairs,Recreation rooms locked. students cannot use booked time.,Medium,In Progress,2025-07-23,1955.0,
TCKT0296,S10296,Academic Support and Resources,Lab access card fails repeatedly. project cannot continue.,High,Open,2025-07-24,1956.0,
TCKT0297,S10297,Financial Support,Scholarship not applied despite approval email. urgent fix needed.,Low,Closed,2025-07-25,1957.0,
TCKT0298,S10298,IT,Email server blocks large attachments. assignment rejected.,Medium,In Progress,2025-07-26,1958.0,
TCKT0299,S10299,Student Affairs,Gym unavailable during posted hours. maintenance overdue.,High,Open,2025-07-27,1959.0,
TCKT0300,S10300,Academic Support and Resources,Tutoring schedule shows no availability even when slots open.,Medium,Resolved,2025-07-28,1960.0,
TCKT0301,S10301,Financial Support,Tuition installment miscalculated. portal shows wrong amount.,Medium,In Progress,2025-07-29,1961.0,
TCKT0302,S10302,IT,VPN fails to connect. cannot access remote labs.,High,Open,2025-07-30,1962.0,
TCKT0303,S10303,Student Affairs,Dorm heating not working. rooms cold during winter.,Low,Resolved,2025-07-31,1963.0,
TCKT0304,S10304,Academic Support and Resources,Library search crashes when using filters. unable to find articles.,Medium,In Progress,2025-08-01,1964.0,
TCKT0305,S10305,Financial Support,Housing refund missing. submitted multiple inquiries.,High,Open,2025-08-02,1965.0,
TCKT0306,S10306,IT,Email attachments rejected repeatedly. deadlines approaching.,Low,Closed,2025-08-03,1966.0,
TCKT0307,S10307,Student Affairs,Laundry machines eat coins without starting. repeated issue.,Medium,Open,2025-08-04,1967.0,
TCKT0308,S10308,Academic Support and Resources,Academic advising appointments canceled multiple times. guidance needed.,High,In Progress,2025-08-05,1968.0,
TCKT0309,S10309,Financial Support,Scholarship not credited. bank notified but portal unchanged.,Low,Resolved,2025-08-06,1969.0,
TCKT0310,S10310,IT,Zoom lags during class. network stability poor.,Medium,In Progress,2025-08-07,1970.0,
TCKT0311,S10311,Student Affairs,Campus shuttle skips stops. schedule unreliable.,High,Open,2025-08-08,1971.0,
TCKT0312,S10312,Academic Support and Resources,Lab access blocked despite valid card. experiments delayed.,Low,Closed,2025-08-09,1972.0,
TCKT0313,S10313,Financial Support,Tuition overcharged. payment history inconsistent.,Medium,In Progress,2025-08-10,1973.0,
TCKT0314,S10314,IT,Projector malfunctions in Lecture Hall C. interrupts lessons.,High,Open,2025-08-11,1974.0,
TCKT0315,S10315,Student Affairs,Dorm lights flicker constantly. unsafe study environment.,Low,Resolved,2025-08-12,1975.0,
TCKT0316,S10316,Academic Support and Resources,Blackboard logs me out mid-quiz. progress lost.,Medium,In Progress,2025-08-13,1976.0,
TCKT0317,S10317,Financial Support,Housing payment recorded incorrectly. balance shows extra.,High,Open,2025-08-14,1977.0,
TCKT0318,S10318,IT,VPN drops during assignment submission. cannot complete work.,Low,Resolved,2025-08-15,1978.0,
TCKT0319,S10319,Student Affairs,Gym locked despite posted hours. students unable to train.,Medium,In Progress,2025-08-16,1979.0,
TCKT0320,S10320,Academic Support and Resources,Lab software crashes frequently. project data lost.,High,Open,2025-08-17,1980.0,
TCKT0321,S10321,Financial Support,Late fee applied despite on-time payment. urgent correction needed.,Low,Closed,2025-08-18,1981.0,
TCKT0322,S10322,IT,Email rejects attachments over 2 MB. multiple submissions blocked.,Medium,In Progress,2025-08-19,1982.0,
TCKT0323,S10323,Student Affairs,Cafeteria runs out of meals before noon. repeated complaints.,High,Open,2025-08-20,1983.0,
TCKT0324,S10324,Academic Support and Resources,Tutoring canceled last minute. students not informed.,Low,Resolved,2025-08-21,1984.0,
TCKT0325,S10325,Financial Support,Stipend delayed. rent payment affected.,Medium,In Progress,2025-08-22,1985.0,
TCKT0326,S10326,IT,Library printer jams frequently. cannot print assignments.,High,Open,2025-08-23,1986.0,
TCKT0327,S10327,Student Affairs,Dorm kitchen appliances broken. maintenance requests ignored.,Low,Closed,2025-08-24,1987.0,
TCKT0328,S10328,Academic Support and Resources,Lab computers outdated. software crashes during simulations.,Medium,In Progress,2025-08-25,1988.0,
TCKT0329,S10329,Financial Support,Tuition balance incorrect. external scholarship not reflected.,High,Open,2025-08-26,1989.0,
TCKT0330,S10330,IT,Portal error 502 prevents assignment submissions.,Low,Resolved,2025-08-27,1990.0,
TCKT0331,S10331,Student Affairs,Recreation rooms locked. students cannot access pre-booked slots.,Medium,In Progress,2025-08-28,1991.0,
TCKT0332,S10332,Academic Support and Resources,Lab card fails repeatedly. project halted.,High,Open,2025-08-29,1992.0,
TCKT0333,S10333,Financial Support,Scholarship not applied. follow-up emails ignored.,Low,Closed,2025-08-30,1993.0,
TCKT0334,S10334,IT,Campus Wi-Fi unstable. online classes disrupted.,Medium,In Progress,2025-08-31,1994.0,
TCKT0335,S10335,Student Affairs,Cafeteria hygiene poor. students reporting issues.,High,Open,2025-09-01,1995.0,
TCKT0336,S10336,Academic Support and Resources,Cannot access e-books. system returns errors.,Low,Resolved,2025-09-02,1996.0,
TCKT0337,S10337,Financial Support,Housing refund delayed. finance office unresponsive.,Medium,In Progress,2025-09-03,1997.0,
TCKT0338,S10338,IT,VPN disconnects. remote lab access blocked.,High,Open,2025-09-04,1998.0,
TCKT0339,S10339,Student Affairs,Laundry machines malfunction. coins lost repeatedly.,Low,Closed,2025-09-05,1999.0,
TCKT0340,S10340,Academic Support and Resources,Tutoring schedule incorrect. no available slots shown.,Medium,In Progress,2025-09-06,2000.0,
TCKT0341,S10341,Financial Support,Tuition portal shows wrong payment history. urgent fix needed.,High,Open,2025-09-07,2001.0,
TCKT0342,S10342,IT,Email server blocks attachments. deadlines missed.,Low,Resolved,2025-09-08,2002.0,
TCKT0343,S10343,Student Affairs,Gym facilities unavailable. complaints ignored.,Medium,In Progress,2025-09-09,2003.0,
TCKT0344,S10344,Academic Support and Resources,Lab software crashes. experiments disrupted.,High,Open,2025-09-10,2004.0,
TCKT0345,S10345,Financial Support,Stipend not credited on time. caused issues paying rent.,Low,Closed,2025-09-11,2005.0,
TCKT0346,S10346,IT,Projector in Lecture Hall C fails. class interrupted.,Medium,In Progress,2025-09-12,2006.0,
TCKT0347,S10347,Student Affairs,Dorm water pressure too low. cannot shower properly.,High,Open,2025-09-13,2007.0,
TCKT0348,S10348,Academic Support and Resources,Blackboard logs out during quiz. progress lost.,Low,Resolved,2025-09-14,2008.0,
TCKT0349,S10349,Financial Support,Housing fee miscalculated. portal shows incorrect amount.,Medium,In Progress,2025-09-15,2009.0,
TCKT0350,S10350,IT,Wi-Fi disconnects repeatedly. unable to attend online lectures.,High,Open,2025-09-16,2010.0,
TCKT0351,S10351,Student Affairs,Dorm elevators broken for a week. students climbing multiple floors daily.,Medium,In Progress,2025-09-17,2011.0,
TCKT0352,S10352,Academic Support and Resources,Lab equipment missing. project deadlines at risk.,High,Open,2025-09-18,2012.0,
TCKT0353,S10353,Financial Support,Stipend transferred late. rent payment delayed.,Low,Closed,2025-09-19,2013.0,
TCKT0354,S10354,IT,Cannot access VPN. blocked from remote lab resources.,Medium,In Progress,2025-09-20,2014.0,
TCKT0355,S10355,Student Affairs,Campus shuttle schedule inconsistent. students arrive late to classes.,High,Open,2025-09-21,2015.0,
TCKT0356,S10356,Academic Support and Resources,Library e-book downloads fail. urgent access required.,Low,Resolved,2025-09-22,2016.0,
TCKT0357,S10357,Financial Support,Tuition overcharged. payment history does not match records.,Medium,In Progress,2025-09-23,2017.0,
TCKT0358,S10358,IT,Email attachments rejected. cannot submit assignments.,High,Open,2025-09-24,2018.0,
TCKT0359,S10359,Student Affairs,Gym in Maple Hall locked during posted hours. students cannot train.,Low,Closed,2025-09-25,2019.0,
TCKT0360,S10360,Academic Support and Resources,Tutoring slots unavailable. last-minute cancellations causing stress.,Medium,In Progress,2025-09-26,2020.0,
TCKT0361,S10361,Financial Support,Housing refund missing. inquiries ignored by finance office.,High,Open,2025-09-27,2021.0,
TCKT0362,S10362,IT,Zoom sessions lag badly. network unstable.,Low,Resolved,2025-09-28,2022.0,
TCKT0363,S10363,Student Affairs,Dorm heating not working. rooms freezing.,Medium,In Progress,2025-09-29,2023.0,
TCKT0364,S10364,Academic Support and Resources,Lab access blocked despite valid credentials.,High,Open,2025-09-30,2024.0,
TCKT0365,S10365,Financial Support,Scholarship not credited. portal shows zero balance.,Low,Closed,2025-10-01,2025.0,
TCKT0366,S10366,IT,Projector in Lecture Hall A randomly shuts down. class interrupted.,Medium,In Progress,2025-10-02,2026.0,
TCKT0368,S10368,Academic Support and Resources,Advising appointments canceled repeatedly. guidance needed urgently.,Low,Resolved,2025-10-04,2027.0,
TCKT0369,S10369,Financial Support,Tuition payment portal miscalculates fees. urgent fix needed.,Medium,In Progress,2025-10-05,2028.0,
TCKT0370,S10370,IT,VPN disconnects constantly. cannot access course materials.,High,Open,2025-10-06,2029.0,
TCKT0372,S10372,Academic Support and Resources,Lab software crashes. project data lost.,Medium,In Progress,2025-10-08,2030.0,
TCKT0373,S10373,Financial Support,Late fee applied incorrectly. proof of timely payment submitted.,High,Open,2025-10-09,2031.0,
TCKT0374,S10374,IT,Email server rejects attachments larger than 2MB. urgent resolution needed.,Low,Resolved,2025-10-10,2032.0,
TCKT0375,S10375,Student Affairs,Recreation rooms locked despite booking. students frustrated.,Medium,In Progress,2025-10-11,2033.0,
TCKT0376,S10376,Academic Support and Resources,Library system logs out mid-quiz. progress erased.,High,Open,2025-10-12,2034.0,
TCKT0378,S10378,IT,Campus Wi-Fi unstable. online lectures interrupted.,Medium,In Progress,2025-10-14,2035.0,
TCKT0380,S10380,Academic Support and Resources,Cannot access e-books. portal crashes during download.,Low,Resolved,2025-10-16,2036.0,
TCKT0381,S10381,Financial Support,Stipend not credited on time. rent payment affected.,Medium,In Progress,2025-10-17,2037.0,
TCKT0382,S10382,IT,VPN disconnects during assignments. cannot complete work.,High,Open,2025-10-18,2038.0,
TCKT0383,S10383,Student Affairs,Dorm water pressure too low. showering impossible.,Low,Closed,2025-10-19,2039.0,
TCKT0384,S10384,Academic Support and Resources,Blackboard logs out mid-quiz. progress lost.,Medium,In Progress,2025-10-20,2040.0,
TCKT0386,S10386,IT,Projector fails in Lecture Hall B. class interrupted.,Low,Resolved,2025-10-22,2041.0,
TCKT0387,S10387,Student Affairs,Cafeteria hygiene poor. repeated complaints from students.,Medium,In Progress,2025-10-23,2042.0,
TCKT0388,S10388,Academic Support and Resources,Tutoring schedule incorrect. students left without support.,High,Open,2025-10-24,2043.0,
TCKT0389,S10389,Financial Support,Stipend delayed. causing difficulties paying bills.,Low,Closed,2025-10-25,2044.0,
TCKT0390,S10390,IT,Email attachments rejected. deadlines approaching.,Medium,In Progress,2025-10-26,2045.0,
TCKT0391,S10391,Student Affairs,Dorm elevators out of order. students climbing stairs daily.,High,Open,2025-10-27,2046.0,
TCKT0392,S10392,Academic Support and Resources,Lab equipment missing. students unable to complete experiments.,Low,Resolved,2025-10-28,2047.0,
TCKT0393,S10393,Financial Support,Tuition overcharged. portal shows wrong amount.,Medium,In Progress,2025-10-29,2048.0,
TCKT0394,S10394,IT,VPN fails to connect. remote resources inaccessible.,High,Open,2025-10-30,2049.0,
TCKT0395,S10395,Student Affairs,Gym locked during posted hours. students cannot train.,Low,Closed,2025-10-31,2050.0,
TCKT0396,S10396,Academic Support and Resources,Library e-books unavailable. urgent access required.,Medium,In Progress,2025-11-01,2051.0,
TCKT0398,S10398,IT,Projector in Lecture Hall C fails randomly. classes interrupted.,Low,Resolved,2025-11-03,2052.0,
TCKT0399,S10399,Student Affairs,Dorm water supply low. showers unusable.,Medium,In Progress,2025-11-04,2053.0,
TCKT0400,S10400,Academic Support and Resources,Blackboard logs out during quiz. students lose progress.,High,Open,2025-11-05,2054.0,
TCKT0001,S10234,Financial Support,"My tuition invoice shows an extra $500 charge. I already paid the correct amount, please fix this immediately.",High,Open,2024-09-05,2055.0,
TCKT0002,S10235,Student Affairs,The dorm water pressure is so low that showers barely run. Maintenance requests haven't been addressed.,Medium,In Progress,2024-09-06,2056.0,
